Date,Price,Open,High,Low,Vol.,Change %
30-May-14,77.33,77.33,77.33,77.33,0.02K,-0.78%
29-May-14,77.94,77.94,77.94,77.94,0.02K,-0.37%
28-May-14,78.23,78.23,78.23,78.23,0.02K,-0.72%
27-May-14,78.8,78.8,78.8,78.8,0.08K,-0.25%
23-May-14,79,79,79,79,0.01K,0.05%
22-May-14,78.96,78.96,78.96,78.96,0.05K,0.10%
21-May-14,78.88,78.88,78.88,78.88,-,0.13%
20-May-14,78.78,78.78,78.78,78.78,-,-0.47%
19-May-14,79.15,79.15,79.15,79.15,-,0.01%
16-May-14,79.14,79.14,79.14,79.14,-,-0.18%
15-May-14,79.28,79.28,79.28,79.28,0.01K,-0.06%
14-May-14,79.33,79.33,79.33,79.33,-,0.29%
13-May-14,79.1,79.1,79.1,79.1,0.01K,0.19%
12-May-14,78.95,78.95,78.95,78.95,0.01K,0.01%
09-May-14,78.94,78.94,78.94,78.94,0.03K,-0.03%
08-May-14,78.96,78.96,78.96,78.96,0.01K,0.27%
07-May-14,78.75,78.75,78.75,78.75,0.01K,-0.76%
06-May-14,79.35,79.35,79.35,79.35,0.01K,0.37%
02-May-14,79.06,79.06,79.06,79.06,0.01K,0.46%
01-May-14,78.7,78.7,78.7,78.7,0.01K,-0.25%
30-Apr-14,78.9,78.9,78.9,78.9,0.01K,-0.39%
29-Apr-14,79.21,79.21,79.21,79.21,0.03K,-0.13%
28-Apr-14,79.31,79.31,79.31,79.31,0.03K,-0.09%
25-Apr-14,79.38,79.38,79.38,79.38,0.01K,0.70%
24-Apr-14,78.83,78.83,78.83,78.83,0.01K,0.63%
23-Apr-14,78.34,78.34,78.34,78.34,0.03K,0.06%
22-Apr-14,78.29,78.29,78.29,78.29,-,-0.71%
17-Apr-14,78.85,78.85,78.85,78.85,0.01K,-0.19%
16-Apr-14,79,79,79,79,-,0.03%
15-Apr-14,78.98,78.98,78.98,78.98,0.04K,0.16%
14-Apr-14,78.85,78.85,78.85,78.85,0.01K,0.57%
11-Apr-14,78.4,78.4,78.4,78.4,-,0.06%
10-Apr-14,78.35,78.35,78.35,78.35,-,0.50%
09-Apr-14,77.96,77.96,77.96,77.96,0.04K,0.41%
08-Apr-14,77.64,77.64,77.64,77.64,0.02K,0.31%
07-Apr-14,77.4,77.4,77.4,77.4,0.01K,0.38%
04-Apr-14,77.11,77.11,77.11,77.11,-,-0.13%
03-Apr-14,77.21,77.21,77.21,77.21,0.01K,0.23%
02-Apr-14,77.03,77.03,77.03,77.03,0.02K,-0.58%
01-Apr-14,77.48,77.48,77.48,77.48,0.01K,-0.59%
31-Mar-14,77.94,77.94,77.94,77.94,-,0.18%
28-Mar-14,77.8,77.8,77.8,77.8,-,0.09%
27-Mar-14,77.73,77.73,77.73,77.73,0.03K,0.49%
26-Mar-14,77.35,77.35,77.35,77.35,0.05K,-0.14%
25-Mar-14,77.46,77.46,77.46,77.46,0.01K,-0.48%
24-Mar-14,77.83,77.83,77.83,77.83,-,-0.36%
21-Mar-14,78.11,78.11,78.11,78.11,-,0.58%
20-Mar-14,77.66,77.66,77.66,77.66,0.01K,-0.35%
19-Mar-14,77.93,77.93,77.93,77.93,0.02K,-0.27%
18-Mar-14,78.14,78.14,78.14,78.14,0.01K,-0.09%
17-Mar-14,78.21,78.21,78.21,78.21,0.02K,-0.28%
14-Mar-14,78.43,78.43,78.43,78.43,0.08K,1.03%
13-Mar-14,77.63,77.63,77.63,77.63,0.04K,0.43%
12-Mar-14,77.3,77.3,77.3,77.3,0.02K,0.19%
11-Mar-14,77.15,77.15,77.15,77.15,0.02K,0.94%
10-Mar-14,76.43,76.43,76.43,76.43,0.02K,-1.16%
07-Mar-14,77.33,77.33,77.33,77.33,0.02K,-0.17%
06-Mar-14,77.46,77.46,77.46,77.46,0.03K,-0.37%
05-Mar-14,77.75,77.95,77.95,77.95,0.02K,-0.88%
04-Mar-14,78.44,78.44,78.44,78.44,0.03K,-0.43%
03-Mar-14,78.78,78.78,78.78,78.78,0.02K,0.43%
28-Feb-14,78.44,78.44,78.44,78.44,0.04K,0.33%
27-Feb-14,78.18,78.18,78.18,78.18,0.01K,0.42%
26-Feb-14,77.85,77.85,77.85,77.85,0.03K,-0.71%
25-Feb-14,78.41,78.41,78.41,78.41,0.04K,0.00%
24-Feb-14,78.41,78.41,78.41,78.41,0.01K,-1.07%
21-Feb-14,79.26,79.26,79.26,79.26,0.02K,-0.13%
20-Feb-14,79.36,79.36,79.36,79.36,0.01K,0.08%
19-Feb-14,79.3,79.3,79.3,79.3,0.05K,-0.24%
18-Feb-14,79.49,79.49,79.49,79.49,0.02K,-0.14%
17-Feb-14,79.6,79.6,79.6,79.6,-,-0.45%
14-Feb-14,79.96,79.96,79.96,79.96,0.02K,0.63%
13-Feb-14,79.46,79.46,79.46,79.46,0.02K,0.29%
12-Feb-14,79.23,79.23,79.23,79.23,0.01K,-0.70%
11-Feb-14,79.79,79.79,79.79,79.79,-,0.00%
10-Feb-14,79.79,79.79,79.79,79.79,0.01K,-0.98%
07-Feb-14,80.58,80.58,80.58,80.58,0.02K,-0.51%
