Date,Price,Open,High,Low,Vol.,Change %
2023-05-23,2.321,2.4,2.407,2.318,58.74K,-3.29%
2023-05-22,2.4,2.568,2.569,2.367,114.48K,-7.16%
2023-05-19,2.585,2.615,2.685,2.557,162.13K,-0.27%
2023-05-18,2.592,2.38,2.634,2.352,186.29K,9.60%
2023-05-17,2.365,2.362,2.435,2.322,139.26K,-0.46%
2023-05-16,2.376,2.373,2.47,2.341,135.43K,0.04%
2023-05-15,2.375,2.265,2.384,2.25,142.75K,-2.58%
2023-05-12,2.438,2.342,2.495,2.31,131.02K,3.97%
2023-05-11,2.345,2.331,2.389,2.31,89.13K,7.03%
2023-05-10,2.191,2.262,2.265,2.16,126.49K,-3.35%
2023-05-09,2.267,2.249,2.297,2.184,134.53K,1.30%
2023-05-08,2.238,2.148,2.255,2.14,125.35K,4.73%
2023-05-05,2.137,2.086,2.167,2.031,120.69K,1.71%
2023-05-04,2.101,2.157,2.189,2.081,113.28K,-3.18%
2023-05-03,2.17,2.224,2.241,2.103,130.33K,-1.99%
2023-05-02,2.214,2.314,2.345,2.186,127.23K,-4.49%
2023-05-01,2.318,2.398,2.41,2.29,108.99K,-3.82%
2023-04-28,2.41,2.358,2.529,2.285,176.42K,2.34%
2023-04-27,2.355,2.314,2.376,2.268,105.22K,11.24%
2023-04-26,2.117,2.239,2.274,2.101,2.41K,-8.24%
2023-04-25,2.307,2.262,2.312,2.17,66.13K,1.50%
2023-04-24,2.273,2.22,2.286,2.181,56.32K,1.79%
2023-04-21,2.233,2.192,2.274,2.164,82.96K,-0.71%
2023-04-20,2.249,2.179,2.271,2.14,115.59K,1.22%
2023-04-19,2.222,2.373,2.383,2.177,147.57K,-6.09%
2023-04-18,2.366,2.29,2.385,2.229,120.61K,4.00%
2023-04-17,2.275,2.15,2.314,2.146,191.44K,7.62%
2023-04-14,2.114,2.015,2.132,1.946,226.79K,5.33%
2023-04-13,2.007,2.084,2.13,1.995,224.38K,-4.11%
2023-04-12,2.093,2.221,2.229,2.069,247.32K,-4.25%
2023-04-11,2.186,2.182,2.247,2.126,220.67K,0.64%
2023-04-10,2.172,2.019,2.223,2.011,256.80K,8.01%
2023-04-06,2.011,2.141,2.181,1.992,189.06K,-6.68%
2023-04-05,2.155,2.096,2.197,2.065,147.11K,2.33%
2023-04-04,2.106,2.114,2.166,2.076,149.12K,0.43%
2023-04-03,2.097,2.085,2.16,2.015,173.58K,-5.37%
2023-03-31,2.216,2.107,2.241,2.074,164.65K,5.32%
2023-03-30,2.104,2.183,2.19,2.08,153.73K,5.68%
2023-03-29,1.991,2.024,2.083,1.944,3.49K,-1.92%
2023-03-28,2.03,2.089,2.122,1.998,62.60K,-2.78%
2023-03-27,2.088,2.13,2.143,2.059,39.81K,-11.56%
2023-03-24,2.361,2.277,2.382,2.267,122.74K,3.42%
2023-03-23,2.283,2.354,2.383,2.263,106.54K,-1.04%
2023-03-22,2.307,2.456,2.462,2.287,133.98K,-7.16%
2023-03-21,2.485,2.339,2.493,2.24,151.46K,6.61%
2023-03-20,2.331,2.46,2.521,2.324,101.86K,-4.70%
2023-03-17,2.446,2.638,2.639,2.436,101.40K,-6.85%
2023-03-16,2.626,2.59,2.657,2.527,93.85K,3.14%
2023-03-15,2.546,2.696,2.71,2.499,117.57K,-1.05%
2023-03-14,2.573,2.624,2.674,2.53,93.92K,-1.27%
2023-03-13,2.606,2.426,2.633,2.391,146.57K,7.24%
2023-03-10,2.43,2.494,2.562,2.425,127.17K,-4.44%
2023-03-09,2.543,2.59,2.644,2.465,138.15K,-0.31%
2023-03-08,2.551,2.662,2.694,2.519,132.61K,-5.06%
2023-03-07,2.687,2.603,2.698,2.506,149.48K,4.47%
2023-03-06,2.572,2.83,2.83,2.532,246.37K,-14.52%
2023-03-03,3.009,2.789,3.027,2.772,185.07K,8.82%
2023-03-02,2.765,2.811,2.863,2.71,134.24K,-1.64%
2023-03-01,2.811,2.769,2.839,2.664,157.12K,2.33%
2023-02-28,2.747,2.723,2.788,2.568,160.84K,0.59%
2023-02-27,2.731,2.65,2.74,2.554,238.90K,11.42%
2023-02-24,2.451,2.345,2.577,2.307,3.05K,5.92%
2023-02-23,2.314,2.161,2.377,2.095,57.09K,6.44%
2023-02-22,2.174,2.066,2.302,1.967,57.85K,-0.14%
2023-02-21,2.177,2.306,2.373,2.162,175.52K,-6.33%
2023-02-20,2.324,2.304,2.373,2.271,,0.82%
2023-02-19,2.305,2.303,2.306,2.284,,-2.00%
2023-02-17,2.352,2.485,2.521,2.304,132.58K,-5.35%
2023-02-16,2.485,2.554,2.635,2.455,101.08K,-2.74%
2023-02-15,2.555,2.686,2.693,2.531,106.90K,-3.66%
2023-02-14,2.652,2.522,2.7,2.518,120.08K,6.12%
2023-02-13,2.499,2.663,2.689,2.473,144.73K,-4.14%
2023-02-10,2.607,2.513,2.67,2.475,135.22K,4.61%
2023-02-09,2.492,2.497,2.578,2.441,112.91K,0.61%
2023-02-08,2.477,2.667,2.734,2.45,93.35K,-7.02%
2023-02-07,2.664,2.569,2.69,2.5,119.36K,5.09%
2023-02-06,2.535,2.495,2.57,2.447,64.96K,2.22%
2023-02-03,2.48,2.525,2.585,2.416,63.36K,-1.67%
2023-02-02,2.522,2.579,2.652,2.502,70.79K,-0.55%
2023-02-01,2.536,2.789,2.836,2.532,88.09K,-7.48%
2023-01-31,2.741,2.738,2.809,2.668,80.03K,0.37%
2023-01-30,2.731,2.75,2.807,2.661,61.80K,-4.14%
2023-01-27,2.849,2.853,2.908,2.747,128.69K,0.04%
2023-01-26,2.848,2.873,2.891,2.68,222.21K,-2.30%
2023-01-25,2.915,3.065,3.078,2.86,152.92K,-4.65%
2023-01-24,3.057,3.228,3.3,3.031,133.73K,-5.12%
2023-01-23,3.222,3.216,3.243,2.992,139.30K,1.51%
2023-01-20,3.174,3.203,3.389,3.091,106.74K,-3.08%
2023-01-19,3.275,3.293,3.396,3.186,99.67K,-1.09%
2023-01-18,3.311,3.628,3.644,3.274,119.85K,-7.67%
2023-01-17,3.586,3.557,3.789,3.521,143.31K,-2.42%
2023-01-16,3.675,3.601,3.696,3.524,,2.05%
2023-01-15,3.601,3.591,3.615,3.554,,5.32%
2023-01-13,3.419,3.677,3.76,3.384,112.10K,-7.47%
2023-01-12,3.695,3.694,3.946,3.607,123.74K,0.65%
2023-01-11,3.671,3.575,3.777,3.422,133.20K,0.88%
2023-01-10,3.639,3.911,3.911,3.546,112.23K,-6.93%
2023-01-09,3.91,3.81,4.128,3.781,130.28K,5.39%
2023-01-06,3.71,3.764,3.839,3.52,105.05K,-0.27%
2023-01-05,3.72,4.155,4.175,3.651,116.68K,-10.83%
2023-01-04,4.172,4.008,4.219,3.9,99.76K,4.61%
2023-01-03,3.988,4.393,4.394,3.894,116.84K,-3.74%
2023-01-02,4.143,4.222,4.222,4.072,,-7.42%
2022-12-30,4.475,4.558,4.615,4.378,62.28K,-1.84%
2022-12-29,4.559,4.767,4.79,4.422,78.44K,-3.19%
2022-12-28,4.709,5.183,5.183,4.588,1.72K,-10.85%
2022-12-27,5.282,5.283,5.367,5.081,41.15K,2.68%
2022-12-26,5.144,5.179,5.188,5.037,,3.29%
2022-12-23,4.98,5.014,5.139,4.779,87.38K,1.06%
2022-12-22,4.928,5.356,5.526,4.905,82.27K,-5.92%
2022-12-21,5.238,5.232,5.481,5.175,55.52K,0.42%
2022-12-20,5.216,5.678,5.765,5.167,77.84K,-8.65%
2022-12-19,5.71,5.935,6.085,5.634,65.66K,-9.41%
2022-12-16,6.303,6.539,6.546,5.96,48.45K,-4.34%
2022-12-15,6.589,6.174,6.646,6.163,63.69K,5.93%
2022-12-14,6.22,6.76,6.764,6.138,52.19K,-7.62%
2022-12-13,6.733,6.341,6.871,6.337,55.83K,4.94%
2022-12-12,6.416,6.687,6.807,6.32,62.49K,5.49%
2022-12-09,6.082,5.792,6.192,5.68,48.19K,4.50%
2022-12-08,5.82,5.707,6.007,5.649,49.95K,3.61%
2022-12-07,5.617,5.3,5.719,5.298,67.44K,4.44%
2022-12-06,5.378,5.542,5.587,5.256,42.69K,-1.93%
2022-12-05,5.484,5.85,5.949,5.468,48.48K,-11.10%
2022-12-02,6.169,6.714,6.729,6.109,29.96K,-8.44%
2022-12-01,6.738,6.966,7.213,6.708,94.56K,-2.77%
2022-11-30,6.93,7.264,7.305,6.806,107.31K,-4.22%
2022-11-29,7.235,7.319,7.421,7.092,101.68K,7.79%
2022-11-28,6.712,6.87,6.98,6.5,3.65K,-4.44%
