일자별 수요예측 리스트 (단위 : MW),,,,,,,,,,,,,,,,,,,,,,,,
구분,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
20210928,"54,140","51,970","51,090","50,900","50,900","51,790","54,560","58,520","64,280","66,750","67,440","67,260","65,060","68,250","69,230","68,930","69,310","68,280","66,760","65,860","63,690","61,320","58,570","57,490"
20210929,"53,440","51,870","50,390","50,500","50,700","50,990","54,060","58,720","64,160","66,630","67,030","67,230","65,040","67,720","68,610","68,510","68,590","67,660","66,850","65,960","64,390","61,130","58,770","57,200"
20210930,"54,440","52,760","51,780","51,290","51,590","52,780","55,350","59,610","64,860","66,520","66,610","66,610","64,610","67,600","68,800","69,490","69,970","69,250","68,940","67,740","65,270","62,510","59,350","57,980"
20211001,"54,520","52,960","52,180","51,690","51,690","52,980","55,350","59,620","65,390","67,750","68,050","68,150","66,140","68,310","69,190","69,480","69,650","68,310","67,790","66,590","64,430","61,770","58,920","57,760"
20211002,"53,210","51,550","50,480","49,800","49,700","50,280","51,060","51,840","53,220","53,500","54,500","54,680","54,060","56,060","56,850","57,140","57,390","57,350","58,600","58,790","57,620","55,970","54,020","53,150"
20211003,"50,200","48,550","47,370","46,790","46,790","47,280","47,660","47,650","47,550","47,620","48,620","48,630","48,920","50,210","51,400","52,550","53,900","55,140","56,890","57,380","56,410","55,060","53,010","51,350"
20211004,"48,920","47,560","46,390","46,000","46,100","47,080","49,050","51,610","55,150","57,930","56,720","56,150","54,260","57,320","59,410","60,670","62,940","63,120","63,510","63,620","63,350","61,300","58,850","56,680"
20211005,"51,720","50,260","49,680","49,300","49,700","51,080","53,750","57,910","62,850","64,430","64,330","64,150","63,150","66,220","68,000","68,970","69,740","69,120","68,610","67,610","65,250","62,990","60,450","59,280"
20211006,"54,340","52,770","51,590","51,000","51,100","52,490","54,970","58,640","62,720","63,210","62,590","61,300","59,910","63,100","64,880","66,560","68,820","68,580","67,960","66,460","64,190","61,630","58,770","57,400"
20211007,"55,330","53,470","52,290","51,700","51,800","53,190","55,960","60,020","64,790","65,760","65,260","64,160","62,360","65,740","67,510","69,180","71,350","70,920","70,310","68,710","66,150","63,190","60,050","58,580"
20211008,"54,920","53,160","52,180","51,590","51,890","53,180","55,750","59,710","64,580","65,760","65,850","65,150","63,140","66,110","67,400","68,680","70,440","69,920","69,410","67,720","65,350","62,690","59,740","58,180"
20211009,"54,610","52,950","51,570","50,890","50,790","51,280","52,260","52,750","53,140","52,440","52,640","52,450","51,440","52,930","54,110","55,780","57,430","58,170","59,230","59,130","58,060","56,500","54,640","53,470"
20211010,"51,010","49,150","48,080","47,490","47,500","48,180","48,870","48,860","47,850","46,130","46,030","45,630","45,720","47,510","48,810","51,160","53,830","55,770","57,630","57,620","56,540","55,080","53,430","51,570"
20211011,"48,030","46,560","45,780","45,390","45,590","46,670","48,450","51,520","56,590","60,570","62,760","63,260","61,060","63,030","64,910","65,690","65,570","64,340","64,320","63,330","61,560","59,100","56,050","53,790"
20211012,"50,430","48,560","47,680","46,890","47,090","48,280","51,450","55,710","61,370","63,930","64,920","64,420","62,520","66,010","68,100","68,790","69,470","68,450","68,130","66,440","63,970","61,210","58,260","56,590"
20211013,"53,430","51,660","50,680","50,190","50,590","51,970","54,250","57,620","62,090","63,470","63,460","63,340","62,050","65,130","66,920","67,300","68,080","66,960","66,240","65,050","63,080","60,610","58,660","57,490"
20211014,"54,230","52,760","51,780","51,390","51,590","52,670","54,950","58,510","62,970","64,450","64,830","64,730","63,330","65,710","66,510","66,800","67,180","66,360","66,140","64,860","62,880","60,720","57,960","56,990"
20211015,"54,220","52,560","51,580","51,190","51,390","52,580","55,050","58,510","62,360","63,440","63,340","63,140","61,530","64,520","65,920","66,610","67,290","66,770","66,750","65,450","63,480","61,220","58,460","57,480"
20211016,"53,640","52,070","51,090","50,500","50,400","50,880","51,660","52,420","53,590","53,870","54,870","54,980","54,470","56,260","57,070","57,260","57,530","57,510","58,690","58,900","57,820","56,250","54,380","53,610"
20211017,"50,150","48,380","47,200","46,510","46,510","47,100","47,490","47,480","47,380","47,460","48,460","48,570","48,760","50,150","51,440","52,710","54,190","55,550","57,420","57,910","56,830","55,460","53,290","51,420"
20211018,"48,830","47,070","46,490","46,110","46,510","48,100","51,280","56,040","61,810","63,490","63,200","62,920","61,800","65,480","67,660","68,850","69,730","69,100","68,570","67,480","64,600","62,040","59,080","57,810"
20211019,"54,170","52,190","51,910","51,110","51,710","53,810","56,590","60,780","65,670","66,090","64,200","62,220","58,930","62,010","63,600","64,580","66,050","65,510","65,090","63,880","61,480","59,920","57,640","57,960"
20211020,"53,950","52,280","51,500","51,010","51,110","52,400","54,870","57,860","61,460","62,480","62,800","62,230","60,150","62,920","64,890","65,550","66,300","65,650","65,420","64,010","62,220","60,040","57,770","56,900"
20211021,"55,140","53,370","52,390","51,900","52,200","53,680","56,160","59,530","63,420","63,420","62,470","61,600","59,410","62,280","63,950","64,800","66,360","66,820","67,190","65,800","63,910","61,640","59,570","58,690"
20211022,"54,740","52,980","52,000","51,500","51,900","53,390","56,160","59,530","62,710","62,100","60,720","59,350","56,760","59,520","61,290","62,870","64,940","65,710","66,090","64,900","63,010","60,940","59,070","58,490"
20211023,"54,310","52,550","51,180","50,590","50,690","51,490","52,190","51,320","50,640","47,950","48,060","47,390","45,400","46,490","48,270","49,740","52,390","54,320","55,570","56,030","56,010","54,720","53,850","53,680"
20211024,"50,520","49,350","48,670","48,280","48,380","48,870","49,260","48,950","47,580","46,710","46,930","46,450","46,150","46,740","47,420","48,780","50,620","52,460","53,810","53,910","53,620","53,040","52,170","51,390"
20211025,"49,260","47,390","46,720","46,230","47,030","48,810","52,180","56,250","59,850","59,970","59,380","58,020","55,430","58,600","60,660","63,010","65,760","66,420","66,680","65,390","63,210","61,140","59,070","58,200"
20211026,"55,150","53,180","52,210","51,820","52,310","53,890","56,560","59,930","62,630","61,450","59,860","57,910","55,340","58,130","59,480","61,340","64,090","65,130","65,490","64,000","62,420","60,540","59,070","58,390"
20211027,"55,150","53,190","52,210","51,820","52,310","53,890","56,660","59,930","62,740","61,470","59,890","57,930","55,360","58,240","59,500","61,460","64,100","65,230","65,600","64,100","62,420","60,640","59,070","58,390"
20211028,"54,930","53,060","51,980","51,490","52,080","53,670","56,440","59,710","62,620","61,350","59,870","57,900","55,130","57,810","59,380","61,340","64,180","65,530","65,900","64,200","62,420","60,640","59,060","58,280"
20211029,"54,830","52,860","51,880","51,390","51,990","53,570","56,440","59,820","63,030","61,960","60,190","58,010","54,940","57,510","59,160","61,220","64,270","65,620","65,790","64,090","62,310","60,730","59,260","58,480"
20211030,"54,220","52,150","50,870","50,580","50,680","51,270","52,150","53,140","53,650","52,650","53,360","54,110","52,720","54,610","55,690","55,360","56,010","56,560","57,020","56,520","55,740","54,860","54,180","54,290"
20211031,"49,920","47,950","46,870","46,390","46,590","47,390","48,100","47,720","45,940","43,870","43,680","42,500","42,010","42,910","44,090","46,350","49,380","52,010","53,960","53,830","53,420","52,840","52,070","51,100"
20211101,"48,860","46,990","46,010","45,930","46,620","48,700","52,270","56,650","60,560","59,590","58,510","56,650","53,860","56,740","58,510","60,860","64,300","65,640","65,800","64,110","62,320","60,550","58,780","58,300"
20211102,"55,630","53,660","52,680","52,290","52,780","54,470","57,340","60,710","62,720","61,550","60,480","58,610","55,830","58,200","59,670","61,640","64,680","66,020","65,990","64,300","62,620","61,240","59,760","59,080"
20211103,"55,310","53,440","52,360","52,070","52,570","54,150","57,120","60,500","62,510","61,340","60,260","58,390","55,600","57,980","59,450","61,420","64,570","65,820","65,790","64,200","62,410","61,030","59,560","58,870"
20211104,"55,040","53,070","52,190","51,800","52,390","53,980","56,850","60,220","62,520","61,360","60,280","58,610","55,920","58,700","60,480","62,550","64,980","65,630","65,600","64,000","62,320","60,740","59,070","58,690"
20211105,"54,740","52,770","51,690","51,400","51,890","53,480","56,440","60,120","62,820","61,460","60,190","58,420","55,640","58,820","60,790","63,050","65,390","65,320","65,190","63,600","62,220","60,540","58,870","58,590"
20211106,"54,130","52,370","51,290","50,900","51,000","51,790","52,870","53,260","53,460","52,690","52,420","51,720","50,520","51,600","51,980","52,260","53,220","54,470","55,720","55,430","54,850","54,170","53,600","53,420"
20211107,"51,240","50,070","49,390","49,100","49,200","49,680","50,270","50,060","49,000","47,830","47,560","46,890","46,590","47,280","48,050","49,300","51,140","52,770","53,820","53,730","53,540","53,160","52,680","52,100"
20211108,"50,450","48,480","47,490","47,300","48,000","50,100","53,770","58,740","63,400","62,680","61,670","60,090","57,220","60,380","62,460","64,430","67,330","67,510","67,600","66,010","64,420","62,740","60,880","60,400"
20211109,"57,120","55,160","54,080","53,690","53,890","55,470","58,330","62,500","69,410","70,720","70,020","68,420","66,440","69,430","69,710","69,780","70,550","68,610","67,990","65,700","64,210","61,840","59,560","60,080"
20211110,"56,920","54,960","53,970","53,380","53,980","55,460","57,830","62,600","67,960","68,750","67,850","66,940","64,470","67,090","68,580","68,870","70,030","69,690","68,380","66,880","65,000","62,820","60,940","61,460"
20211111,"57,120","55,360","54,570","54,080","54,380","56,260","59,530","64,090","69,660","69,650","68,230","66,320","63,240","66,450","67,250","68,830","70,410","69,670","68,360","66,270","64,290","62,020","60,940","61,860"
20211112,"57,310","55,140","53,870","53,480","54,080","55,760","58,930","63,280","68,660","69,080","68,590","67,220","64,820","68,180","69,470","69,660","70,820","69,370","67,950","66,260","64,780","62,810","61,130","61,550"
20211113,"58,300","56,540","55,470","55,080","55,180","55,960","57,140","57,420","56,910","55,300","54,610","53,450","52,280","53,470","54,240","55,540","57,180","58,410","59,270","58,980","58,590","58,020","57,540","57,460"
20211114,"53,600","52,050","51,180","50,890","51,090","51,770","52,450","52,150","50,690","49,240","49,080","48,190","48,000","48,800","50,150","51,890","53,710","55,510","56,670","56,470","56,190","55,810","55,340","54,670"
20211115,"51,710","49,950","49,060","48,870","49,470","51,250","54,720","59,790","65,880","67,590","67,930","66,970","63,790","65,970","67,640","68,300","69,850","69,090","68,260","66,800","65,190","63,410","61,640","61,560"
20211116,"57,210","55,240","54,070","53,670","54,070","55,660","58,630","62,690","66,470","65,890","65,720","65,130","63,280","66,570","67,650","67,980","69,240","67,990","66,780","65,190","63,810","62,030","60,550","60,870"
20211117,"57,320","55,350","54,270","53,880","54,280","55,760","58,720","62,590","66,400","65,940","65,670","65,210","63,340","66,520","67,580","67,840","69,070","67,800","66,670","65,080","63,790","62,010","60,640","60,960"
20211118,"56,810","54,940","53,870","53,570","54,170","55,850","58,920","62,980","66,790","65,730","64,460","63,000","60,440","63,510","64,980","66,230","68,360","67,790","66,960","65,470","63,980","62,310","60,830","61,150"
20211119,"57,010","55,050","53,980","53,690","54,280","55,960","59,130","63,190","66,980","65,330","63,680","61,500","58,420","61,590","63,450","65,310","68,150","67,380","66,460","65,070","63,790","62,120","60,440","60,760"
20211120,"58,400","56,740","55,760","55,470","55,570","56,250","57,030","57,420","57,030","55,480","54,900","53,690","52,720","53,700","54,450","55,440","56,880","57,820","58,380","58,090","57,810","57,230","56,940","57,060"
20211121,"54,090","52,420","51,530","51,340","51,440","52,130","52,810","52,610","51,440","49,990","49,720","48,940","48,750","49,440","50,410","52,060","53,800","55,730","56,700","56,500","56,410","55,930","55,440","54,860"
20211122,"52,740","50,580","49,600","49,410","50,210","52,380","56,330","61,900","68,090","68,310","67,330","65,230","62,250","65,740","68,030","69,210","71,270","70,780","69,950","68,260","66,770","65,010","63,130","63,050"
20211123,"58,680","56,820","54,940","55,550","56,150","57,330","60,500","65,560","71,430","72,070","72,100","70,900","68,710","72,080","73,980","73,250","73,820","72,360","70,540","67,940","66,460","64,490","63,210","63,530"
20211124,"60,580","58,310","57,340","56,850","57,640","58,930","61,990","66,060","71,860","71,500","70,940","70,150","67,590","70,680","71,950","72,190","73,930","71,370","70,250","68,560","66,370","64,300","62,920","62,830"
20211125,"59,870","57,910","57,140","56,450","56,650","58,120","61,780","66,950","72,260","71,710","70,860","69,690","66,710","70,100","72,270","72,910","74,630","72,850","71,430","68,730","67,650","65,380","63,800","64,120"
20211126,"60,360","58,100","56,730","56,340","56,730","58,510","61,870","66,930","72,750","72,600","71,550","69,680","66,510","69,580","70,840","71,790","73,720","72,550","71,020","69,020","67,240","65,170","63,490","63,710"
20211127,"60,240","58,280","57,310","56,720","56,920","57,700","58,880","59,360","59,890","58,840","58,170","56,590","54,310","55,180","56,050","57,320","59,050","60,270","60,740","60,450","60,260","59,580","59,190","59,410"
20211128,"54,180","51,630","50,360","49,770","49,970","51,050","52,130","52,020","51,630","50,540","50,490","50,290","49,790","50,680","51,670","52,820","54,490","56,800","58,160","57,770","57,180","56,310","55,930","55,350"
20211129,"53,170","51,410","50,630","50,340","50,940","52,730","56,190","61,050","67,230","67,880","67,420","66,450","64,090","66,670","68,230","69,180","70,910","70,250","69,130","67,530","65,960","64,180","62,800","62,910"
20211130,"58,860","56,790","55,410","55,120","55,820","57,210","60,580","65,240","72,200","73,730","73,060","72,470","70,080","72,360","73,350","73,530","74,080","72,030","69,920","67,530","66,450","63,180","62,000","62,910"
20211201,"61,490","59,420","57,650","57,260","57,960","59,550","62,920","68,270","74,120","74,130","74,340","73,340","70,760","73,750","75,530","76,110","77,370","75,530","73,530","70,940","69,470","66,900","65,220","66,030"
20211202,"61,850","60,180","58,800","58,410","58,710","60,100","63,260","68,520","75,380","76,290","75,210","73,510","69,810","73,700","74,490","75,280","77,250","75,210","72,900","71,010","68,830","65,950","64,470","64,890"
20211203,"60,040","57,680","56,400","55,910","56,510","58,290","61,760","66,910","73,380","74,090","73,410","72,030","68,450","71,430","72,710","73,890","76,040","74,890","72,690","70,700","68,520","66,350","64,780","65,190"
20211204,"61,940","59,980","58,800","56,810","57,710","59,590","60,360","61,620","62,390","60,310","60,420","59,340","57,280","58,840","59,630","60,410","62,570","63,220","62,700","62,810","62,230","60,360","60,280","61,890"
20211205,"59,240","56,980","55,700","55,210","55,400","56,380","57,360","57,350","56,180","53,650","53,210","52,150","51,460","52,420","53,970","55,920","58,260","60,760","61,810","61,610","61,130","60,540","60,270","59,890"
20211206,"55,560","53,400","52,220","52,140","53,130","55,210","59,370","65,620","72,820","73,390","72,150","69,990","66,120","69,100","71,170","72,710","75,230","74,640","73,210","71,220","69,240","67,160","65,390","65,710"
20211207,"61,130","58,670","57,300","56,720","57,210","58,990","62,660","67,110","73,700","73,140","71,980","70,450","67,190","71,360","73,800","74,860","76,680","75,310","72,890","70,700","68,810","66,340","64,260","64,980"
20211208,"61,020","58,870","57,400","56,610","57,310","59,390","62,250","66,400","72,190","71,940","70,670","69,540","66,780","69,950","72,300","73,550","75,870","74,200","71,980","69,790","67,700","65,830","63,850","64,670"
20211209,"60,830","58,460","57,080","56,790","57,190","59,080","62,350","67,500","73,680","73,600","72,520","71,140","67,670","71,530","73,020","74,200","75,560","74,500","72,090","69,500","67,620","65,650","63,970","64,580"
20211210,"61,240","58,980","57,610","57,220","57,820","59,590","63,160","68,310","74,500","73,460","71,310","68,260","64,100","66,780","68,670","70,710","73,620","72,820","71,490","69,700","68,120","66,250","64,680","65,200"
20211211,"59,940","57,780","56,700","56,110","56,310","56,990","58,250","59,110","59,490","57,930","57,870","56,980","55,110","55,900","56,210","57,280","59,100","60,320","60,500","60,010","59,530","58,860","58,580","59,190"
20211212,"59,530","57,870","56,690","56,300","56,400","57,080","57,740","57,900","56,890","54,620","54,160","52,870","52,100","52,690","53,800","55,970","58,590","60,810","61,690","61,500","61,020","60,450","60,370","60,080"
20211213,"56,030","53,680","52,500","52,210","53,100","55,490","60,050","67,090","75,580","75,730","73,960","71,180","66,810","70,090","72,180","73,960","76,770","76,270","74,350","71,960","69,780","67,520","65,640","66,050"
20211214,"63,620","60,870","59,890","59,310","60,200","62,180","65,140","71,290","77,480","77,560","75,500","72,430","68,880","71,060","72,340","73,790","76,100","75,110","73,970","71,480","69,310","67,230","65,460","66,370"
20211215,"63,030","61,270","60,190","58,500","59,600","60,880","64,150","69,800","76,670","77,280","76,200","74,500","70,740","73,610","75,120","75,310","76,650","75,190","72,980","71,090","68,810","66,940","64,760","65,970"
20211216,"61,810","59,650","59,070","57,780","58,280","60,060","63,020","68,670","76,640","77,550","76,770","75,280","71,910","74,400","75,200","76,170","77,500","74,940","73,040","71,160","69,080","67,110","65,430","65,850"
20211217,"65,500","62,940","61,470","60,980","61,580","63,050","66,610","72,240","80,000","81,020","79,330","77,050","72,680","74,970","76,060","77,230","79,160","77,890","75,780","73,700","71,930","69,870","68,100","68,620"
20211218,"65,290","61,230","58,950","57,960","58,360","59,540","61,900","63,650","65,620","63,830","63,150","60,650","56,690","57,670","59,280","61,380","64,300","66,230","66,920","65,930","64,560","63,190","62,510","63,820"
20211219,"59,100","56,440","54,960","54,270","54,560","55,440","56,510","56,870","56,360","54,940","54,690","53,150","52,190","52,330","53,620","56,180","59,580","62,880","64,240","64,040","63,470","62,500","62,430","62,450"
20211220,"55,820","53,450","52,380","52,090","52,980","55,260","59,820","67,080","75,670","75,740","73,370","70,710","66,350","69,310","71,390","73,860","77,280","76,900","74,670","72,170","69,690","67,320","65,440","65,960"
20211221,"61,630","59,660","58,790","57,590","58,490","60,270","63,740","68,890","75,340","75,740","73,860","71,770","68,100","70,990","71,930","73,100","75,090","73,860","72,160","70,270","67,800","65,920","64,240","65,150"
20211222,"63,380","60,830","59,750","59,160","59,970","61,550","65,030","70,360","77,330","77,010","74,850","72,410","68,260","70,930","73,110","74,780","77,170","76,170","73,840","71,750","69,580","67,500","65,830","66,550"
20211223,"62,100","59,740","58,270","57,780","58,570","60,250","63,720","69,570","77,460","78,140","76,490","74,140","69,480","72,240","73,930","75,480","77,890","77,090","75,050","72,960","70,880","68,210","66,540","67,360"
20211224,"63,900","61,430","59,650","59,460","59,960","61,440","64,700","69,750","77,740","77,760","75,680","73,910","69,660","72,550","74,030","75,890","78,640","77,870","75,540","73,540","71,460","69,000","67,020","68,840"
20211225,"65,870","64,090","62,630","62,050","62,460","63,150","64,510","66,250","68,110","66,900","66,030","64,170","61,890","62,290","63,180","65,650","68,490","69,420","69,610","68,830","67,350","65,690","65,500","66,830"
20211226,"62,640","60,080","58,410","57,630","57,730","58,610","59,680","60,140","60,310","58,700","58,000","55,860","54,280","54,290","55,510","58,370","62,280","65,600","66,990","66,710","65,840","64,480","64,200","64,130"
20211227,"57,760","55,290","54,020","53,630","54,530","56,810","61,190","69,260","79,530","80,310","77,820","75,270","70,890","74,190","75,960","77,430","79,960","78,780","76,170","73,580","71,110","68,140","66,070","66,980"
20211228,"65,070","63,500","61,720","61,120","61,320","63,100","65,880","71,640","78,720","79,670","78,370","76,600","72,930","75,710","77,610","78,580","79,920","78,060","75,740","73,840","71,260","69,080","67,500","68,220"
20211229,"65,360","62,800","61,730","61,240","60,730","63,320","65,880","71,240","79,890","82,410","80,920","78,950","75,580","78,150","79,550","80,240","81,290","79,340","76,130","74,940","72,560","70,090","67,600","68,710"
20211230,"65,670","63,010","62,120","61,340","61,140","62,930","65,800","71,340","79,970","81,530","80,170","78,950","76,170","79,330","81,290","81,970","83,540","80,700","77,790","75,610","72,940","70,280","68,500","69,330"
20211231,"67,070","64,910","64,040","62,650","63,350","64,630","67,890","74,140","82,880","84,460","82,890","81,200","77,740","80,810","82,590","82,770","84,160","81,710","78,800","76,120","73,440","70,480","68,590","70,200"
