Date,Price,Open,High,Low,Vol.,Change %
17-Jan-17,22.9,22.9,22.9,22.9,-,-0.43%
13-Jan-17,23,23,23,23,-,0.00%
12-Jan-17,23,23,23,23,-,0.00%
11-Jan-17,23,23,23,23,-,-5.15%
10-Jan-17,24.25,24.25,24.25,24.25,-,10.23%
09-Jan-17,22,22,22,22,-,0.46%
06-Jan-17,21.9,21.9,21.9,21.9,-,1.15%
05-Jan-17,21.65,21.65,21.65,21.65,-,0.00%
04-Jan-17,21.65,21.65,21.65,21.65,-,5.61%
03-Jan-17,20.5,20.5,20.5,20.5,-,0.49%
30-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
29-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
28-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
27-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
23-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
22-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
21-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
20-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
19-Dec-16,20.4,20.4,20.4,20.4,-,0.00%
16-Dec-16,20.4,20.4,20.4,20.4,-,-7.27%
15-Dec-16,22,22,22,22,-,0.00%
14-Dec-16,22,22,22,22,-,14.29%
13-Dec-16,19.25,19.25,19.25,19.25,-,4.62%
12-Dec-16,18.4,18.4,18.4,18.4,-,0.00%
09-Dec-16,18.4,18.4,18.4,18.4,-,0.82%
08-Dec-16,18.25,18.25,18.25,18.25,0.15K,1.39%
07-Dec-16,18,18,18,18,-,0.00%
06-Dec-16,18,18,18,18,-,0.00%
05-Dec-16,18,18,18,18,-,0.00%
02-Dec-16,18,18,18,18,-,0.00%
01-Dec-16,18,18,18,18,-,1.41%
30-Nov-16,17.75,17.75,17.75,17.75,-,-2.20%
29-Nov-16,18.15,18.15,18.15,18.15,-,-1.89%
28-Nov-16,18.5,18.5,18.5,18.5,-,0.00%
